source,doy1998,station_wq_chl,latitude,longitude,field_coords,date,depth,tide,chlorophyll
YBFMP,6536,LIS,38.474816,-121.588584,FALSE,2015-11-23,1,NA,3.1
YBFMP,6552,LIS,38.474816,-121.588584,FALSE,2015-12-09,1,NA,4.76
YBFMP,6564,LIS,38.474816,-121.588584,FALSE,2015-12-21,1,NA,6.49
YBFMP,6586,LIS,38.474816,-121.588584,FALSE,2016-01-12,1,NA,17.7
YBFMP,6593,LIS,38.474816,-121.588584,FALSE,2016-01-19,1,NA,14.62
YBFMP,6601,LIS,38.474816,-121.588584,FALSE,2016-01-27,1,NA,5.64
YBFMP,6614,LIS,38.474816,-121.588584,FALSE,2016-02-09,1,NA,8.07
YBFMP,6623,LIS,38.474816,-121.588584,FALSE,2016-02-18,1,NA,16.65
YBFMP,6641,LIS,38.474816,-121.588584,FALSE,2016-03-07,1,NA,15.67
YBFMP,6652,LIS,38.474816,-121.588584,FALSE,2016-03-18,1,NA,1.51
YBFMP,6656,LIS,38.474816,-121.588584,FALSE,2016-03-22,1,NA,46.72
YBFMP,6664,LIS,38.474816,-121.588584,FALSE,2016-03-30,1,NA,40.14
YBFMP,6671,LIS,38.474816,-121.588584,FALSE,2016-04-06,1,NA,28.14
YBFMP,6683,LIS,38.474816,-121.588584,FALSE,2016-04-18,1,NA,24.44
YBFMP,6699,LIS,38.474816,-121.588584,FALSE,2016-05-04,1,NA,12.04
YBFMP,6714,LIS,38.474816,-121.588584,FALSE,2016-05-19,1,NA,13.05
YBFMP,6727,LIS,38.474816,-121.588584,FALSE,2016-06-01,1,NA,15.12
YBFMP,6740,LIS,38.474816,-121.588584,FALSE,2016-06-14,1,NA,13.82
YBFMP,6754,LIS,38.474816,-121.588584,FALSE,2016-06-28,1,NA,49.1
YBFMP,6756,LIS,38.474816,-121.588584,FALSE,2016-06-30,1,NA,11.51
YBFMP,6763,LIS,38.474816,-121.588584,FALSE,2016-07-07,1,NA,9.66
YBFMP,6770,LIS,38.474816,-121.588584,FALSE,2016-07-14,1,NA,10.19
YBFMP,6775,LIS,38.474816,-121.588584,FALSE,2016-07-19,1,NA,27.93
YBFMP,6784,LIS,38.474816,-121.588584,FALSE,2016-07-28,1,NA,12.24
YBFMP,6789,LIS,38.474816,-121.588584,FALSE,2016-08-02,1,NA,14.27
YBFMP,6796,LIS,38.474816,-121.588584,FALSE,2016-08-09,1,NA,16.12
YBFMP,6803,LIS,38.474816,-121.588584,FALSE,2016-08-16,1,NA,11.35
YBFMP,6812,LIS,38.474816,-121.588584,FALSE,2016-08-25,1,NA,17.52
YBFMP,6817,LIS,38.474816,-121.588584,FALSE,2016-08-30,1,NA,16.26
YBFMP,6826,LIS,38.474816,-121.588584,FALSE,2016-09-08,1,NA,18.45
YBFMP,6831,LIS,38.474816,-121.588584,FALSE,2016-09-13,1,NA,14.54
YBFMP,6838,LIS,38.474816,-121.588584,FALSE,2016-09-20,1,NA,20.36
YBFMP,6852,LIS,38.474816,-121.588584,FALSE,2016-10-04,1,NA,11.07
YBFMP,6866,LIS,38.474816,-121.588584,FALSE,2016-10-18,1,NA,4.84
YBFMP,6879,LIS,38.474816,-121.588584,FALSE,2016-10-31,1,NA,5.82
YBFMP,6893,LIS,38.474816,-121.588584,FALSE,2016-11-14,1,NA,17.52
YBFMP,6907,LIS,38.474816,-121.588584,FALSE,2016-11-28,1,NA,5.18
YBFMP,6922,LIS,38.474816,-121.588584,FALSE,2016-12-13,1,NA,6.53
YBFMP,6930,LIS,38.474816,-121.588584,FALSE,2016-12-21,1,NA,2.23
YBFMP,6936,LIS,38.474816,-121.588584,FALSE,2016-12-27,1,NA,7.24
YBFMP,6951,LIS,38.474816,-121.588584,FALSE,2017-01-11,1,NA,1.06
YBFMP,6958,LIS,38.474816,-121.588584,FALSE,2017-01-18,1,NA,1.6
YBFMP,6964,LIS,38.474816,-121.588584,FALSE,2017-01-24,1,NA,1.05
YBFMP,6971,LIS,38.474816,-121.588584,FALSE,2017-01-31,1,NA,1.48
YBFMP,6977,LIS,38.474816,-121.588584,FALSE,2017-02-06,1,NA,2.12
YBFMP,6993,LIS,38.474816,-121.588584,FALSE,2017-02-22,1,NA,0.57
YBFMP,7008,LIS,38.474816,-121.588584,FALSE,2017-03-09,1,NA,2.31
YBFMP,7013,LIS,38.474816,-121.588584,FALSE,2017-03-14,1,NA,42.48
YBFMP,7021,LIS,38.474816,-121.588584,FALSE,2017-03-22,1,NA,9.98
YBFMP,7035,LIS,38.474816,-121.588584,FALSE,2017-04-05,1,NA,22.27
YBFMP,7048,LIS,38.474816,-121.588584,FALSE,2017-04-18,1,NA,4.1
YBFMP,7056,LIS,38.474816,-121.588584,FALSE,2017-04-26,1,NA,14.76
YBFMP,7063,LIS,38.474816,-121.588584,FALSE,2017-05-03,1,NA,4.64
YBFMP,7076,LIS,38.474816,-121.588584,FALSE,2017-05-16,1,NA,19.73
YBFMP,7090,LIS,38.474816,-121.588584,FALSE,2017-05-30,1,NA,37.62
YBFMP,7103,LIS,38.474816,-121.588584,FALSE,2017-06-12,1,NA,15.65
YBFMP,7112,LIS,38.474816,-121.588584,FALSE,2017-06-21,1,NA,18.71
YBFMP,7119,LIS,38.474816,-121.588584,FALSE,2017-06-28,1,NA,15.37
YBFMP,7127,LIS,38.474816,-121.588584,FALSE,2017-07-06,1,NA,25.33
YBFMP,7140,LIS,38.474816,-121.588584,FALSE,2017-07-19,1,NA,10.44
YBFMP,7154,LIS,38.474816,-121.588584,FALSE,2017-08-02,1,NA,15.97
YBFMP,7203,LIS,38.474816,-121.588584,FALSE,2017-09-20,1,NA,50.29
YBFMP,7217,LIS,38.474816,-121.588584,FALSE,2017-10-04,1,NA,4.75
YBFMP,7232,LIS,38.474816,-121.588584,FALSE,2017-10-19,1,NA,5.09
YBFMP,7246,LIS,38.474816,-121.588584,FALSE,2017-11-02,1,NA,6.81
YBFMP,7259,LIS,38.474816,-121.588584,FALSE,2017-11-15,1,NA,13.87
YBFMP,7273,LIS,38.474816,-121.588584,FALSE,2017-11-29,1,NA,14.61
YBFMP,7287,LIS,38.474816,-121.588584,FALSE,2017-12-13,1,NA,33.19
YBFMP,7294,LIS,38.474816,-121.588584,FALSE,2017-12-20,1,NA,15.67
YBFMP,7307,LIS,38.474816,-121.588584,FALSE,2018-01-02,1,NA,26.16
YBFMP,7322,LIS,38.474816,-121.588584,FALSE,2018-01-17,1,NA,12.64
YBFMP,7335,LIS,38.474816,-121.588584,FALSE,2018-01-30,1,NA,14.5
YBFMP,7349,LIS,38.474816,-121.588584,FALSE,2018-02-13,1,NA,12.88
YBFMP,7364,LIS,38.474816,-121.588584,FALSE,2018-02-28,1,NA,24.76
YBFMP,7378,LIS,38.474816,-121.588584,FALSE,2018-03-14,1,NA,19.06
YBFMP,7392,LIS,38.474816,-121.588584,FALSE,2018-03-28,1,NA,18.38
YBFMP,7405,LIS,38.474816,-121.588584,FALSE,2018-04-10,1,NA,3.57
YBFMP,7420,LIS,38.474816,-121.588584,FALSE,2018-04-25,1,NA,27.3
YBFMP,7426,LIS,38.474816,-121.588584,FALSE,2018-05-01,1,NA,13.6
YBFMP,7440,LIS,38.474816,-121.588584,FALSE,2018-05-15,1,NA,9.97
YBFMP,7455,LIS,38.474816,-121.588584,FALSE,2018-05-30,1,NA,19.82
YBFMP,7468,LIS,38.474816,-121.588584,FALSE,2018-06-12,1,NA,15.7
YBFMP,7482,LIS,38.474816,-121.588584,FALSE,2018-06-26,1,NA,7.89
YBFMP,7617,LIS,38.474816,-121.588584,FALSE,2018-11-08,1,NA,4.28
YBFMP,7635,LIS,38.474816,-121.588584,FALSE,2018-11-26,1,NA,4.9
YBFMP,7650,LIS,38.474816,-121.588584,FALSE,2018-12-11,1,NA,4.3
YBFMP,7665,LIS,38.474816,-121.588584,FALSE,2018-12-26,1,NA,4.32
YBFMP,7678,LIS,38.474816,-121.588584,FALSE,2019-01-08,1,NA,5.29
YBFMP,7692,LIS,38.474816,-121.588584,FALSE,2019-01-22,1,NA,3.85
YBFMP,7706,LIS,38.474816,-121.588584,FALSE,2019-02-05,1,NA,2.81
YBFMP,7720,LIS,38.474816,-121.588584,FALSE,2019-02-19,1,NA,1.66
YBFMP,7727,LIS,38.474816,-121.588584,FALSE,2019-02-26,1,NA,12.06
YBFMP,7740,LIS,38.474816,-121.588584,FALSE,2019-03-11,1,NA,1.42
YBFMP,7749,LIS,38.474816,-121.588584,FALSE,2019-03-20,1,NA,12.09
YBFMP,7757,LIS,38.474816,-121.588584,FALSE,2019-03-28,1,NA,18.9
YBFMP,7763,LIS,38.474816,-121.588584,FALSE,2019-04-03,1,NA,10.5
YBFMP,7768,LIS,38.474816,-121.588584,FALSE,2019-04-08,1,NA,2.06
YBFMP,7775,LIS,38.474816,-121.588584,FALSE,2019-04-15,1,NA,2.45
YBFMP,7782,LIS,38.474816,-121.588584,FALSE,2019-04-22,1,NA,24.51
YBFMP,7796,LIS,38.474816,-121.588584,FALSE,2019-05-06,1,NA,13.6
YBFMP,7810,LIS,38.474816,-121.588584,FALSE,2019-05-20,1,NA,8.96
YBFMP,7824,LIS,38.474816,-121.588584,FALSE,2019-06-03,1,NA,6.86
YBFMP,7838,LIS,38.474816,-121.588584,FALSE,2019-06-17,1,NA,4
YBFMP,7852,LIS,38.474816,-121.588584,FALSE,2019-07-01,1,NA,16.9
YBFMP,7866,LIS,38.474816,-121.588584,FALSE,2019-07-15,1,NA,7.87
YBFMP,7888,LIS,38.474816,-121.588584,FALSE,2019-08-06,1,NA,18.4
YBFMP,7902,LIS,38.474816,-121.588584,FALSE,2019-08-20,1,NA,15.4
YBFMP,7916,LIS,38.474816,-121.588584,FALSE,2019-09-03,1,NA,5.56
YBFMP,7930,LIS,38.474816,-121.588584,FALSE,2019-09-17,1,NA,6.74
YBFMP,7944,LIS,38.474816,-121.588584,FALSE,2019-10-01,1,NA,18.09
YBFMP,7958,LIS,38.474816,-121.588584,FALSE,2019-10-15,1,NA,9.83
YBFMP,7972,LIS,38.474816,-121.588584,FALSE,2019-10-29,1,NA,6.29
YBFMP,7986,LIS,38.474816,-121.588584,FALSE,2019-11-12,1,NA,7.22
YBFMP,8000,LIS,38.474816,-121.588584,FALSE,2019-11-26,1,NA,9.46
YBFMP,8013,LIS,38.474816,-121.588584,FALSE,2019-12-09,1,NA,6.72
YBFMP,8030,LIS,38.474816,-121.588584,FALSE,2019-12-26,1,NA,4.08
YBFMP,4060,SHR,38.53188,-121.528,FALSE,2009-02-11,1,NA,3.37
YBFMP,4076,SHR,38.53188,-121.528,FALSE,2009-02-27,1,NA,2.61
YBFMP,4089,SHR,38.53188,-121.528,FALSE,2009-03-12,1,NA,4.37
YBFMP,4102,SHR,38.53188,-121.528,FALSE,2009-03-25,1,NA,3.18
YBFMP,4116,SHR,38.53188,-121.528,FALSE,2009-04-08,1,NA,3.7
YBFMP,4131,SHR,38.53188,-121.528,FALSE,2009-04-23,1,NA,4.58
YBFMP,4145,SHR,38.53188,-121.528,FALSE,2009-05-07,1,NA,3.48
YBFMP,4172,SHR,38.53188,-121.528,FALSE,2009-06-03,1,NA,4.06
YBFMP,4187,SHR,38.53188,-121.528,FALSE,2009-06-18,1,NA,2.09
YBFMP,4389,SHR,38.53188,-121.528,FALSE,2010-01-06,1,NA,2.21
YBFMP,4396,SHR,38.53188,-121.528,FALSE,2010-01-13,1,NA,1.9
YBFMP,4404,SHR,38.53188,-121.528,FALSE,2010-01-21,1,NA,5.23
YBFMP,4409,SHR,38.53188,-121.528,FALSE,2010-01-26,1,NA,1.35
YBFMP,4417,SHR,38.53188,-121.528,FALSE,2010-02-03,1,NA,1.9
YBFMP,4424,SHR,38.53188,-121.528,FALSE,2010-02-10,1,NA,1.98
YBFMP,4431,SHR,38.53188,-121.528,FALSE,2010-02-17,1,NA,2.74
YBFMP,4438,SHR,38.53188,-121.528,FALSE,2010-02-24,1,NA,3.01
YBFMP,4445,SHR,38.53188,-121.528,FALSE,2010-03-03,1,NA,1.76
YBFMP,4459,SHR,38.53188,-121.528,FALSE,2010-03-17,1,NA,1.87
YBFMP,4472,SHR,38.53188,-121.528,FALSE,2010-03-30,1,NA,2.88
YBFMP,4485,SHR,38.53188,-121.528,FALSE,2010-04-12,1,NA,2.95
YBFMP,4501,SHR,38.53188,-121.528,FALSE,2010-04-28,1,NA,11.53
YBFMP,4516,SHR,38.53188,-121.528,FALSE,2010-05-13,1,NA,1.8
YBFMP,4530,SHR,38.53188,-121.528,FALSE,2010-05-27,1,NA,2.27
YBFMP,4760,SHR,38.53188,-121.528,FALSE,2011-01-12,1,NA,1.05
YBFMP,4774,SHR,38.53188,-121.528,FALSE,2011-01-26,1,NA,2.17
YBFMP,4788,SHR,38.53188,-121.528,FALSE,2011-02-09,1,NA,3.2
YBFMP,4802,SHR,38.53188,-121.528,FALSE,2011-02-23,1,NA,1.86
YBFMP,4816,SHR,38.53188,-121.528,FALSE,2011-03-09,1,NA,2.35
YBFMP,4836,SHR,38.53188,-121.528,FALSE,2011-03-29,1,NA,1.85
YBFMP,4844,SHR,38.53188,-121.528,FALSE,2011-04-06,1,NA,4.66
YBFMP,4851,SHR,38.53188,-121.528,FALSE,2011-04-13,1,NA,4.17
YBFMP,4860,SHR,38.53188,-121.528,FALSE,2011-04-22,1,NA,3.18
YBFMP,4872,SHR,38.53188,-121.528,FALSE,2011-05-04,1,NA,2.57
YBFMP,4887,SHR,38.53188,-121.528,FALSE,2011-05-19,1,NA,2.01
YBFMP,4900,SHR,38.53188,-121.528,FALSE,2011-06-01,1,NA,3.15
YBFMP,4914,SHR,38.53188,-121.528,FALSE,2011-06-15,1,NA,2.79
YBFMP,4928,SHR,38.53188,-121.528,FALSE,2011-06-29,1,NA,1.99
YBFMP,4942,SHR,38.53188,-121.528,FALSE,2011-07-13,1,NA,1.9
YBFMP,4955,SHR,38.53188,-121.528,FALSE,2011-07-26,1,NA,2.35
YBFMP,4970,SHR,38.53188,-121.528,FALSE,2011-08-10,1,NA,2.56
YBFMP,4984,SHR,38.53188,-121.528,FALSE,2011-08-24,1,NA,2.14
YBFMP,4998,SHR,38.53188,-121.528,FALSE,2011-09-07,1,NA,2.17
YBFMP,5011,SHR,38.53188,-121.528,FALSE,2011-09-20,1,NA,1.75
YBFMP,5027,SHR,38.53188,-121.528,FALSE,2011-10-06,1,NA,1.31
YBFMP,5040,SHR,38.53188,-121.528,FALSE,2011-10-19,1,NA,1.24
YBFMP,5054,SHR,38.53188,-121.528,FALSE,2011-11-02,1,NA,1.5
YBFMP,5067,SHR,38.53188,-121.528,FALSE,2011-11-15,1,NA,2.3
YBFMP,5082,SHR,38.53188,-121.528,FALSE,2011-11-30,1,NA,0.96
YBFMP,5096,SHR,38.53188,-121.528,FALSE,2011-12-14,1,NA,1.99
YBFMP,5111,SHR,38.53188,-121.528,FALSE,2011-12-29,1,NA,4.29
YBFMP,5124,SHR,38.53188,-121.528,FALSE,2012-01-11,1,NA,4.18
YBFMP,5137,SHR,38.53188,-121.528,FALSE,2012-01-24,1,NA,5.98
YBFMP,5152,SHR,38.53188,-121.528,FALSE,2012-02-08,1,NA,3.64
YBFMP,5167,SHR,38.53188,-121.528,FALSE,2012-02-23,1,NA,6.19
YBFMP,5180,SHR,38.53188,-121.528,FALSE,2012-03-07,1,NA,4.93
YBFMP,5195,SHR,38.53188,-121.528,FALSE,2012-03-22,1,NA,2.3
YBFMP,5208,SHR,38.53188,-121.528,FALSE,2012-04-04,1,NA,1.92
YBFMP,5220,SHR,38.53188,-121.528,FALSE,2012-04-16,1,NA,2.35
YBFMP,5236,SHR,38.53188,-121.528,FALSE,2012-05-02,1,NA,2.96
YBFMP,5251,SHR,38.53188,-121.528,FALSE,2012-05-17,1,NA,3.86
YBFMP,5265,SHR,38.53188,-121.528,FALSE,2012-05-31,1,NA,5.37
YBFMP,5278,SHR,38.53188,-121.528,FALSE,2012-06-13,1,NA,3.07
YBFMP,5290,SHR,38.53188,-121.528,FALSE,2012-06-25,1,NA,3.16
YBFMP,5305,SHR,38.53188,-121.528,FALSE,2012-07-10,1,NA,3
YBFMP,5320,SHR,38.53188,-121.528,FALSE,2012-07-25,1,NA,3.46
YBFMP,5333,SHR,38.53188,-121.528,FALSE,2012-08-07,1,NA,2.24
YBFMP,5347,SHR,38.53188,-121.528,FALSE,2012-08-21,1,NA,1.95
YBFMP,5362,SHR,38.53188,-121.528,FALSE,2012-09-05,1,NA,2.84
YBFMP,5378,SHR,38.53188,-121.528,FALSE,2012-09-21,1,NA,0.99
YBFMP,5390,SHR,38.53188,-121.528,FALSE,2012-10-03,1,NA,2.22
YBFMP,5406,SHR,38.53188,-121.528,FALSE,2012-10-19,1,NA,1.53
YBFMP,5417,SHR,38.53188,-121.528,FALSE,2012-10-30,1,NA,1.68
YBFMP,5431,SHR,38.53188,-121.528,FALSE,2012-11-13,1,NA,1.69
YBFMP,5447,SHR,38.53188,-121.528,FALSE,2012-11-29,1,NA,2.17
YBFMP,5460,SHR,38.53188,-121.528,FALSE,2012-12-12,1,NA,1.48
YBFMP,5475,SHR,38.53188,-121.528,FALSE,2012-12-27,1,NA,2.44
YBFMP,5482,SHR,38.53188,-121.528,FALSE,2013-01-03,1,NA,1.19
YBFMP,5487,SHR,38.53188,-121.528,FALSE,2013-01-08,1,NA,1.23
YBFMP,5497,SHR,38.53188,-121.528,FALSE,2013-01-18,1,NA,1.32
YBFMP,5503,SHR,38.53188,-121.528,FALSE,2013-01-24,1,NA,1.76
YBFMP,5509,SHR,38.53188,-121.528,FALSE,2013-01-30,1,NA,1.7
YBFMP,5518,SHR,38.53188,-121.528,FALSE,2013-02-08,1,NA,2.48
YBFMP,5523,SHR,38.53188,-121.528,FALSE,2013-02-13,1,NA,2.8
YBFMP,5532,SHR,38.53188,-121.528,FALSE,2013-02-22,1,NA,2.31
YBFMP,5537,SHR,38.53188,-121.528,FALSE,2013-02-27,1,NA,2.29
YBFMP,5544,SHR,38.53188,-121.528,FALSE,2013-03-06,1,NA,2.79
YBFMP,5551,SHR,38.53188,-121.528,FALSE,2013-03-13,1,NA,2.6
YBFMP,5558,SHR,38.53188,-121.528,FALSE,2013-03-20,1,NA,5.45
YBFMP,5572,SHR,38.53188,-121.528,FALSE,2013-04-03,1,NA,21.68
YBFMP,5584,SHR,38.53188,-121.528,FALSE,2013-04-15,1,NA,4.83
YBFMP,5598,SHR,38.53188,-121.528,FALSE,2013-04-29,1,NA,6.51
YBFMP,5614,SHR,38.53188,-121.528,FALSE,2013-05-15,1,NA,4.26
YBFMP,5630,SHR,38.53188,-121.528,FALSE,2013-05-31,1,NA,2.99
YBFMP,5642,SHR,38.53188,-121.528,FALSE,2013-06-12,1,NA,3.97
YBFMP,5656,SHR,38.53188,-121.528,FALSE,2013-06-26,1,NA,2.81
YBFMP,5672,SHR,38.53188,-121.528,FALSE,2013-07-12,1,NA,2.25
YBFMP,5685,SHR,38.53188,-121.528,FALSE,2013-07-25,1,NA,2.73
YBFMP,5696,SHR,38.53188,-121.528,FALSE,2013-08-05,1,NA,1.92
YBFMP,5714,SHR,38.53188,-121.528,FALSE,2013-08-23,1,NA,2.64
YBFMP,5726,SHR,38.53188,-121.528,FALSE,2013-09-04,1,NA,3.08
YBFMP,5738,SHR,38.53188,-121.528,FALSE,2013-09-16,1,NA,3.25
YBFMP,5754,SHR,38.53188,-121.528,FALSE,2013-10-02,1,NA,1.73
YBFMP,5768,SHR,38.53188,-121.528,FALSE,2013-10-16,1,NA,1.7
YBFMP,5783,SHR,38.53188,-121.528,FALSE,2013-10-31,1,NA,2.88
YBFMP,5796,SHR,38.53188,-121.528,FALSE,2013-11-13,1,NA,2.3
YBFMP,5816,SHR,38.53188,-121.528,FALSE,2013-12-03,1,NA,1.74
YBFMP,5830,SHR,38.53188,-121.528,FALSE,2013-12-17,1,NA,2
YBFMP,5847,SHR,38.53188,-121.528,FALSE,2014-01-03,1,NA,1.87
YBFMP,5858,SHR,38.53188,-121.528,FALSE,2014-01-14,1,NA,2.27
YBFMP,5872,SHR,38.53188,-121.528,FALSE,2014-01-28,1,NA,5.72
YBFMP,5886,SHR,38.53188,-121.528,FALSE,2014-02-11,1,NA,8.12
YBFMP,5899,SHR,38.53188,-121.528,FALSE,2014-02-24,1,NA,5.53
YBFMP,5915,SHR,38.53188,-121.528,FALSE,2014-03-12,1,NA,3.96
YBFMP,5928,SHR,38.53188,-121.528,FALSE,2014-03-25,1,NA,16.45
YBFMP,5941,SHR,38.53188,-121.528,FALSE,2014-04-07,1,NA,4.25
YBFMP,5958,SHR,38.53188,-121.528,FALSE,2014-04-24,1,NA,1.85
YBFMP,5971,SHR,38.53188,-121.528,FALSE,2014-05-07,1,NA,9.29
YBFMP,5985,SHR,38.53188,-121.528,FALSE,2014-05-21,1,NA,4.91
YBFMP,6005,SHR,38.53188,-121.528,FALSE,2014-06-10,1,NA,3.21
YBFMP,6019,SHR,38.53188,-121.528,FALSE,2014-06-24,1,NA,1.91
YBFMP,6049,SHR,38.53188,-121.528,FALSE,2014-07-24,1,NA,1.78
YBFMP,6063,SHR,38.53188,-121.528,FALSE,2014-08-07,1,NA,1.28
YBFMP,6078,SHR,38.53188,-121.528,FALSE,2014-08-22,1,NA,0.75
YBFMP,6082,SHR,38.53188,-121.528,FALSE,2014-08-26,1,NA,0.95
YBFMP,6096,SHR,38.53188,-121.528,FALSE,2014-09-09,1,NA,1.26
YBFMP,6110,SHR,38.53188,-121.528,FALSE,2014-09-23,1,NA,1.12
YBFMP,6123,SHR,38.53188,-121.528,FALSE,2014-10-06,1,NA,0.9
YBFMP,6139,SHR,38.53188,-121.528,FALSE,2014-10-22,1,NA,0.43
YBFMP,6152,SHR,38.53188,-121.528,FALSE,2014-11-04,1,NA,0.81
YBFMP,6166,SHR,38.53188,-121.528,FALSE,2014-11-18,1,NA,0.69
YBFMP,6181,SHR,38.53188,-121.528,FALSE,2014-12-03,1,NA,1.12
YBFMP,6195,SHR,38.53188,-121.528,FALSE,2014-12-17,1,NA,1.41
YBFMP,6207,SHR,38.53188,-121.528,FALSE,2014-12-29,1,NA,0.82
YBFMP,6224,SHR,38.53188,-121.528,FALSE,2015-01-15,1,NA,1.24
YBFMP,6230,SHR,38.53188,-121.528,FALSE,2015-01-21,1,NA,1.61
YBFMP,6243,SHR,38.53188,-121.528,FALSE,2015-02-03,1,NA,2.04
YBFMP,6258,SHR,38.53188,-121.528,FALSE,2015-02-18,1,NA,3.29
YBFMP,6271,SHR,38.53188,-121.528,FALSE,2015-03-03,1,NA,2.64
YBFMP,6285,SHR,38.53188,-121.528,FALSE,2015-03-17,1,NA,2.48
YBFMP,6302,SHR,38.53188,-121.528,FALSE,2015-04-03,1,NA,5.28
YBFMP,6316,SHR,38.53188,-121.528,FALSE,2015-04-17,1,NA,4.67
YBFMP,6328,SHR,38.53188,-121.528,FALSE,2015-04-29,1,NA,3.42
YBFMP,6348,SHR,38.53188,-121.528,FALSE,2015-05-19,1,NA,1.68
YBFMP,6362,SHR,38.53188,-121.528,FALSE,2015-06-02,1,NA,1.36
YBFMP,6376,SHR,38.53188,-121.528,FALSE,2015-06-16,1,NA,1.08
YBFMP,6391,SHR,38.53188,-121.528,FALSE,2015-07-01,1,NA,1.04
YBFMP,6404,SHR,38.53188,-121.528,FALSE,2015-07-14,1,NA,1.2
YBFMP,6419,SHR,38.53188,-121.528,FALSE,2015-07-29,1,NA,1.85
YBFMP,6426,SHR,38.53188,-121.528,FALSE,2015-08-05,1,NA,0.99
YBFMP,6438,SHR,38.53188,-121.528,FALSE,2015-08-17,1,NA,0.88
YBFMP,6452,SHR,38.53188,-121.528,FALSE,2015-08-31,1,NA,1
YBFMP,6466,SHR,38.53188,-121.528,FALSE,2015-09-14,1,NA,0.93
YBFMP,6480,SHR,38.53188,-121.528,FALSE,2015-09-28,1,NA,0.87
YBFMP,6494,SHR,38.53188,-121.528,FALSE,2015-10-12,1,NA,0.9
YBFMP,6510,SHR,38.53188,-121.528,FALSE,2015-10-28,1,NA,1.42
YBFMP,6522,SHR,38.53188,-121.528,FALSE,2015-11-09,1,NA,0.63
YBFMP,6536,SHR,38.53188,-121.528,FALSE,2015-11-23,1,NA,0.8
YBFMP,6553,SHR,38.53188,-121.528,FALSE,2015-12-10,1,NA,1.55
YBFMP,6565,SHR,38.53188,-121.528,FALSE,2015-12-22,1,NA,6.13
YBFMP,6587,SHR,38.53188,-121.528,FALSE,2016-01-13,1,NA,2.72
YBFMP,6602,SHR,38.53188,-121.528,FALSE,2016-01-28,1,NA,1.53
YBFMP,6613,SHR,38.53188,-121.528,FALSE,2016-02-08,1,NA,1.86
YBFMP,6628,SHR,38.53188,-121.528,FALSE,2016-02-23,1,NA,3.55
YBFMP,6642,SHR,38.53188,-121.528,FALSE,2016-03-08,1,NA,6.22
YBFMP,6651,SHR,38.53188,-121.528,FALSE,2016-03-17,1,NA,1.95
YBFMP,6659,SHR,38.53188,-121.528,FALSE,2016-03-25,1,NA,4.85
YBFMP,6664,SHR,38.53188,-121.528,FALSE,2016-03-30,1,NA,5.28
YBFMP,6672,SHR,38.53188,-121.528,FALSE,2016-04-07,1,NA,4.54
YBFMP,6683,SHR,38.53188,-121.528,FALSE,2016-04-18,1,NA,3.4
YBFMP,6700,SHR,38.53188,-121.528,FALSE,2016-05-05,1,NA,1.09
YBFMP,6715,SHR,38.53188,-121.528,FALSE,2016-05-20,1,NA,1.18
YBFMP,6726,SHR,38.53188,-121.528,FALSE,2016-05-31,1,NA,1.41
YBFMP,6739,SHR,38.53188,-121.528,FALSE,2016-06-13,1,NA,1.8
YBFMP,6755,SHR,38.53188,-121.528,FALSE,2016-06-29,1,NA,2.19
YBFMP,6762,SHR,38.53188,-121.528,FALSE,2016-07-06,1,NA,2
YBFMP,6774,SHR,38.53188,-121.528,FALSE,2016-07-18,1,NA,1.74
YBFMP,6788,SHR,38.53188,-121.528,FALSE,2016-08-01,1,NA,1.58
YBFMP,6802,SHR,38.53188,-121.528,FALSE,2016-08-15,1,NA,1.89
YBFMP,6816,SHR,38.53188,-121.528,FALSE,2016-08-29,1,NA,2.02
YBFMP,6830,SHR,38.53188,-121.528,FALSE,2016-09-12,1,NA,1.41
YBFMP,6837,SHR,38.53188,-121.528,FALSE,2016-09-19,1,NA,1.68
YBFMP,6853,SHR,38.53188,-121.528,FALSE,2016-10-05,1,NA,1.16
YBFMP,6867,SHR,38.53188,-121.528,FALSE,2016-10-19,1,NA,0.8
YBFMP,6880,SHR,38.53188,-121.528,FALSE,2016-11-01,1,NA,1.36
YBFMP,6897,SHR,38.53188,-121.528,FALSE,2016-11-18,1,NA,0.7
YBFMP,6908,SHR,38.53188,-121.528,FALSE,2016-11-29,1,NA,1.65
YBFMP,6923,SHR,38.53188,-121.528,FALSE,2016-12-14,1,NA,3.05
YBFMP,6930,SHR,38.53188,-121.528,FALSE,2016-12-21,1,NA,1.7
YBFMP,6938,SHR,38.53188,-121.528,FALSE,2016-12-29,1,NA,1.69
YBFMP,6950,SHR,38.53188,-121.528,FALSE,2017-01-10,1,NA,2.49
YBFMP,6963,SHR,38.53188,-121.528,FALSE,2017-01-23,1,NA,1.14
YBFMP,6978,SHR,38.53188,-121.528,FALSE,2017-02-07,1,NA,1.48
YBFMP,6994,SHR,38.53188,-121.528,FALSE,2017-02-23,1,NA,0.67
YBFMP,7007,SHR,38.53188,-121.528,FALSE,2017-03-08,1,NA,2.75
YBFMP,7020,SHR,38.53188,-121.528,FALSE,2017-03-21,1,NA,3.2
YBFMP,7034,SHR,38.53188,-121.528,FALSE,2017-04-04,1,NA,6.88
YBFMP,7049,SHR,38.53188,-121.528,FALSE,2017-04-19,1,NA,2.45
