"","station_wq_chl","date","latitude","longitude","chlorophyll","location"
"1511","SHR",2013-01-24,38.53188,-121.528,1.76,"main_above"
"1512","SHR",2013-01-30,38.53188,-121.528,1.7,"main_above"
"1513","SHR",2013-02-08,38.53188,-121.528,2.48,"main_above"
"1514","SHR",2013-02-13,38.53188,-121.528,2.8,"main_above"
"1515","SHR",2013-02-22,38.53188,-121.528,2.31,"main_above"
"1516","SHR",2013-02-27,38.53188,-121.528,2.29,"main_above"
"1517","SHR",2013-03-06,38.53188,-121.528,2.79,"main_above"
"1518","SHR",2013-03-13,38.53188,-121.528,2.6,"main_above"
"1519","SHR",2013-03-20,38.53188,-121.528,5.45,"main_above"
"1520","SHR",2013-04-03,38.53188,-121.528,21.68,"main_above"
"1521","SHR",2013-04-15,38.53188,-121.528,4.83,"main_above"
"1522","SHR",2013-04-29,38.53188,-121.528,6.51,"main_above"
"1523","SHR",2013-05-15,38.53188,-121.528,4.26,"main_above"
"1524","SHR",2013-05-31,38.53188,-121.528,2.99,"main_above"
"1525","SHR",2013-06-12,38.53188,-121.528,3.97,"main_above"
"1526","SHR",2013-06-26,38.53188,-121.528,2.81,"main_above"
"1527","SHR",2013-07-12,38.53188,-121.528,2.25,"main_above"
"1528","SHR",2013-07-25,38.53188,-121.528,2.73,"main_above"
"1529","SHR",2013-08-05,38.53188,-121.528,1.92,"main_above"
"1530","SHR",2013-08-23,38.53188,-121.528,2.64,"main_above"
"1531","SHR",2013-09-04,38.53188,-121.528,3.08,"main_above"
"1532","SHR",2013-09-16,38.53188,-121.528,3.25,"main_above"
"1533","SHR",2013-10-02,38.53188,-121.528,1.73,"main_above"
"1534","SHR",2013-10-16,38.53188,-121.528,1.7,"main_above"
"1535","SHR",2013-10-31,38.53188,-121.528,2.88,"main_above"
"1536","SHR",2013-11-13,38.53188,-121.528,2.3,"main_above"
"1537","SHR",2013-12-03,38.53188,-121.528,1.74,"main_above"
"1538","SHR",2013-12-17,38.53188,-121.528,2,"main_above"
"1539","SHR",2014-01-03,38.53188,-121.528,1.87,"main_above"
"1540","SHR",2014-01-14,38.53188,-121.528,2.27,"main_above"
"1541","SHR",2014-01-28,38.53188,-121.528,5.72,"main_above"
"1542","SHR",2014-02-11,38.53188,-121.528,8.12,"main_above"
"1543","SHR",2014-02-24,38.53188,-121.528,5.53,"main_above"
"1544","SHR",2014-03-12,38.53188,-121.528,3.96,"main_above"
"1545","SHR",2014-03-25,38.53188,-121.528,16.45,"main_above"
"1546","SHR",2014-04-07,38.53188,-121.528,4.25,"main_above"
"1547","SHR",2014-04-24,38.53188,-121.528,1.85,"main_above"
"1548","SHR",2014-05-07,38.53188,-121.528,9.29,"main_above"
"1549","SHR",2014-05-21,38.53188,-121.528,4.91,"main_above"
"1550","SHR",2014-06-10,38.53188,-121.528,3.21,"main_above"
"1551","SHR",2014-06-24,38.53188,-121.528,1.91,"main_above"
"1552","SHR",2014-07-24,38.53188,-121.528,1.78,"main_above"
"1553","SHR",2014-08-07,38.53188,-121.528,1.28,"main_above"
"1554","SHR",2014-08-22,38.53188,-121.528,0.75,"main_above"
"1555","SHR",2014-08-26,38.53188,-121.528,0.95,"main_above"
"1556","SHR",2014-09-09,38.53188,-121.528,1.26,"main_above"
"1557","SHR",2014-09-23,38.53188,-121.528,1.12,"main_above"
"1558","SHR",2014-10-06,38.53188,-121.528,0.9,"main_above"
"1559","SHR",2014-10-22,38.53188,-121.528,0.43,"main_above"
"1560","SHR",2014-11-04,38.53188,-121.528,0.81,"main_above"
"1561","SHR",2014-11-18,38.53188,-121.528,0.69,"main_above"
"1562","SHR",2014-12-03,38.53188,-121.528,1.12,"main_above"
"1563","SHR",2014-12-17,38.53188,-121.528,1.41,"main_above"
"1564","SHR",2014-12-29,38.53188,-121.528,0.82,"main_above"
"1565","SHR",2015-01-15,38.53188,-121.528,1.24,"main_above"
"1566","SHR",2015-01-21,38.53188,-121.528,1.61,"main_above"
"1567","SHR",2015-02-03,38.53188,-121.528,2.04,"main_above"
"1568","SHR",2015-02-18,38.53188,-121.528,3.29,"main_above"
"1569","SHR",2015-03-03,38.53188,-121.528,2.64,"main_above"
"1570","SHR",2015-03-17,38.53188,-121.528,2.48,"main_above"
"1571","SHR",2015-04-03,38.53188,-121.528,5.28,"main_above"
"1572","SHR",2015-04-17,38.53188,-121.528,4.67,"main_above"
"1573","SHR",2015-04-29,38.53188,-121.528,3.42,"main_above"
"1574","SHR",2015-05-19,38.53188,-121.528,1.68,"main_above"
"1575","SHR",2015-06-02,38.53188,-121.528,1.36,"main_above"
"1576","SHR",2015-06-16,38.53188,-121.528,1.08,"main_above"
"1577","SHR",2015-07-01,38.53188,-121.528,1.04,"main_above"
"1578","SHR",2015-07-14,38.53188,-121.528,1.2,"main_above"
"1579","SHR",2015-07-29,38.53188,-121.528,1.85,"main_above"
"1580","SHR",2015-08-05,38.53188,-121.528,0.99,"main_above"
"1581","SHR",2015-08-17,38.53188,-121.528,0.88,"main_above"
"1582","SHR",2015-08-31,38.53188,-121.528,1,"main_above"
"1583","SHR",2015-09-14,38.53188,-121.528,0.93,"main_above"
"1584","SHR",2015-09-28,38.53188,-121.528,0.87,"main_above"
"1585","SHR",2015-10-12,38.53188,-121.528,0.9,"main_above"
"1586","SHR",2015-10-28,38.53188,-121.528,1.42,"main_above"
"1587","SHR",2015-11-09,38.53188,-121.528,0.63,"main_above"
"1588","SHR",2015-11-23,38.53188,-121.528,0.8,"main_above"
"1589","SHR",2015-12-10,38.53188,-121.528,1.55,"main_above"
"1590","SHR",2015-12-22,38.53188,-121.528,6.13,"main_above"
"1591","SHR",2016-01-13,38.53188,-121.528,2.72,"main_above"
"1592","SHR",2016-01-28,38.53188,-121.528,1.53,"main_above"
"1593","SHR",2016-02-08,38.53188,-121.528,1.86,"main_above"
"1594","SHR",2016-02-23,38.53188,-121.528,3.55,"main_above"
"1595","SHR",2016-03-08,38.53188,-121.528,6.22,"main_above"
"1596","SHR",2016-03-17,38.53188,-121.528,1.95,"main_above"
"1597","SHR",2016-03-25,38.53188,-121.528,4.85,"main_above"
"1598","SHR",2016-03-30,38.53188,-121.528,5.28,"main_above"
"1599","SHR",2016-04-07,38.53188,-121.528,4.54,"main_above"
"1600","SHR",2016-04-18,38.53188,-121.528,3.4,"main_above"
"1601","SHR",2016-05-05,38.53188,-121.528,1.09,"main_above"
"1602","SHR",2016-05-20,38.53188,-121.528,1.18,"main_above"
"1603","SHR",2016-05-31,38.53188,-121.528,1.41,"main_above"
"1604","SHR",2016-06-13,38.53188,-121.528,1.8,"main_above"
"1605","SHR",2016-06-29,38.53188,-121.528,2.19,"main_above"
"1606","SHR",2016-07-06,38.53188,-121.528,2,"main_above"
"1607","SHR",2016-07-18,38.53188,-121.528,1.74,"main_above"
"1608","SHR",2016-08-01,38.53188,-121.528,1.58,"main_above"
"1609","SHR",2016-08-15,38.53188,-121.528,1.89,"main_above"
"1610","SHR",2016-08-29,38.53188,-121.528,2.02,"main_above"
"1611","SHR",2016-09-12,38.53188,-121.528,1.41,"main_above"
"1612","SHR",2016-09-19,38.53188,-121.528,1.68,"main_above"
"1613","SHR",2016-10-05,38.53188,-121.528,1.16,"main_above"
"1614","SHR",2016-10-19,38.53188,-121.528,0.8,"main_above"
"1615","SHR",2016-11-01,38.53188,-121.528,1.36,"main_above"
"1616","SHR",2016-11-18,38.53188,-121.528,0.7,"main_above"
"1617","SHR",2016-11-29,38.53188,-121.528,1.65,"main_above"
"1618","SHR",2016-12-14,38.53188,-121.528,3.05,"main_above"
"1619","SHR",2016-12-21,38.53188,-121.528,1.7,"main_above"
"1620","SHR",2016-12-29,38.53188,-121.528,1.69,"main_above"
"1621","SHR",2017-01-10,38.53188,-121.528,2.49,"main_above"
"1622","SHR",2017-01-23,38.53188,-121.528,1.14,"main_above"
"1623","SHR",2017-02-07,38.53188,-121.528,1.48,"main_above"
"1624","SHR",2017-02-23,38.53188,-121.528,0.67,"main_above"
"1625","SHR",2017-03-08,38.53188,-121.528,2.75,"main_above"
"1626","SHR",2017-03-21,38.53188,-121.528,3.2,"main_above"
"1627","SHR",2017-04-04,38.53188,-121.528,6.88,"main_above"
"1628","SHR",2017-04-19,38.53188,-121.528,2.45,"main_above"
"1629","SHR",2017-05-04,38.53188,-121.528,2.87,"main_above"
"1630","SHR",2017-05-17,38.53188,-121.528,2.6,"main_above"
"1631","SHR",2017-05-31,38.53188,-121.528,2.29,"main_above"
"1632","SHR",2017-06-13,38.53188,-121.528,2.8,"main_above"
"1633","SHR",2017-06-27,38.53188,-121.528,2.7,"main_above"
"1634","SHR",2017-07-18,38.53188,-121.528,3.58,"main_above"
"1635","SHR",2017-08-01,38.53188,-121.528,3.59,"main_above"
"1636","SHR",2017-08-15,38.53188,-121.528,3.73,"main_above"
"1637","SHR",2017-08-29,38.53188,-121.528,2.12,"main_above"
"1638","SHR",2017-09-12,38.53188,-121.528,2.46,"main_above"
"1639","SHR",2017-09-19,38.53188,-121.528,2.71,"main_above"
"1640","SHR",2017-10-03,38.53188,-121.528,2.19,"main_above"
"1641","SHR",2017-10-17,38.53188,-121.528,3.04,"main_above"
"1642","SHR",2017-11-01,38.53188,-121.528,2.09,"main_above"
"1643","SHR",2017-11-14,38.53188,-121.528,3.59,"main_above"
"1644","SHR",2017-11-28,38.53188,-121.528,2.84,"main_above"
"1645","SHR",2017-12-14,38.53188,-121.528,2.66,"main_above"
"1646","SHR",2017-12-19,38.53188,-121.528,4.13,"main_above"
"1647","SHR",2018-01-04,38.53188,-121.528,2.47,"main_above"
"1648","SHR",2018-01-18,38.53188,-121.528,3.23,"main_above"
"1649","SHR",2018-01-31,38.53188,-121.528,2.94,"main_above"
"1650","SHR",2018-02-14,38.53188,-121.528,2.87,"main_above"
"1651","SHR",2018-02-27,38.53188,-121.528,3.36,"main_above"
"1652","SHR",2018-03-13,38.53188,-121.528,3.85,"main_above"
"1653","SHR",2018-03-29,38.53188,-121.528,3.03,"main_above"
"1654","SHR",2018-04-11,38.53188,-121.528,2.73,"main_above"
"1655","SHR",2018-04-24,38.53188,-121.528,5.52,"main_above"
"1656","SHR",2018-05-02,38.53188,-121.528,6.06,"main_above"
"1657","SHR",2018-05-16,38.53188,-121.528,3.32,"main_above"
"1658","SHR",2018-05-29,38.53188,-121.528,4.14,"main_above"
"1659","SHR",2018-06-13,38.53188,-121.528,2.83,"main_above"
"1660","SHR",2018-06-27,38.53188,-121.528,3.75,"main_above"
"1661","SHR",2018-07-12,38.53188,-121.528,2.33,"main_above"
"1662","SHR",2018-07-25,38.53188,-121.528,2.37,"main_above"
"1663","SHR",2018-08-09,38.53188,-121.528,2.53,"main_above"
"1664","SHR",2018-08-23,38.53188,-121.528,1.35,"main_above"
"1665","SHR",2018-09-06,38.53188,-121.528,1.69,"main_above"
"1666","SHR",2018-09-20,38.53188,-121.528,1.14,"main_above"
"1667","SHR",2018-10-11,38.53188,-121.528,0.55,"main_above"
"1668","SHR",2018-10-26,38.53188,-121.528,0.98,"main_above"
"1669","SHR",2018-11-09,38.53188,-121.528,0.86,"main_above"
"1670","SHR",2018-11-27,38.53188,-121.528,2.9,"main_above"
"1671","SHR",2018-12-12,38.53188,-121.528,1.43,"main_above"
"1672","SHR",2018-12-27,38.53188,-121.528,1.81,"main_above"
"1673","SHR",2019-01-09,38.53188,-121.528,5.61,"main_above"
"1674","SHR",2019-01-23,38.53188,-121.528,2.1,"main_above"
"1675","SHR",2019-02-04,38.53188,-121.528,4.66,"main_above"
"1676","SHR",2019-02-20,38.53188,-121.528,1.49,"main_above"
"1677","SHR",2019-02-27,38.53188,-121.528,1.3,"main_above"
"1678","SHR",2019-03-12,38.53188,-121.528,1.28,"main_above"
"1679","SHR",2019-03-21,38.53188,-121.528,4.89,"main_above"
"1680","SHR",2019-03-29,38.53188,-121.528,2.23,"main_above"
"1681","SHR",2019-04-04,38.53188,-121.528,4.08,"main_above"
"1682","SHR",2019-04-09,38.53188,-121.528,2.64,"main_above"
"1683","SHR",2019-04-16,38.53188,-121.528,2.26,"main_above"
"1684","SHR",2019-04-23,38.53188,-121.528,3.76,"main_above"
"1685","SHR",2019-05-07,38.53188,-121.528,0.87,"main_above"
"1686","SHR",2019-05-21,38.53188,-121.528,2.57,"main_above"
"1687","SHR",2019-06-04,38.53188,-121.528,1.93,"main_above"
"1688","SHR",2019-06-18,38.53188,-121.528,1.29,"main_above"
"1689","SHR",2019-07-02,38.53188,-121.528,2.26,"main_above"
"1690","SHR",2019-07-16,38.53188,-121.528,2.36,"main_above"
"1691","SHR",2019-08-05,38.53188,-121.528,2.3,"main_above"
"1692","SHR",2019-08-19,38.53188,-121.528,1.43,"main_above"
"1693","SHR",2019-09-05,38.53188,-121.528,1.49,"main_above"
"1694","SHR",2019-09-16,38.53188,-121.528,1.4,"main_above"
"1695","SHR",2019-09-30,38.53188,-121.528,1.74,"main_above"
"1696","SHR",2019-10-14,38.53188,-121.528,1.13,"main_above"
"1697","SHR",2019-10-28,38.53188,-121.528,1.22,"main_above"
"1698","SHR",2019-11-13,38.53188,-121.528,1.28,"main_above"
"1699","SHR",2019-11-25,38.53188,-121.528,0.94,"main_above"
"1700","SHR",2019-12-10,38.53188,-121.528,3.52,"main_above"
"1701","SHR",2019-12-27,38.53188,-121.528,2,"main_above"
"1702","STTD",2009-02-11,38.35338,-121.643,10,"yolo"
"1703","STTD",2009-02-27,38.35338,-121.643,5.45,"yolo"
"1704","STTD",2009-03-12,38.35338,-121.643,14.85,"yolo"
"1705","STTD",2009-03-25,38.35338,-121.643,11.85,"yolo"
"1706","STTD",2009-04-08,38.35338,-121.643,19.33,"yolo"
"1707","STTD",2009-04-23,38.35338,-121.643,53.83,"yolo"
"1708","STTD",2009-05-07,38.35338,-121.643,31.29,"yolo"
"1709","STTD",2009-06-03,38.35338,-121.643,8.65,"yolo"
"1710","STTD",2009-06-18,38.35338,-121.643,7.48,"yolo"
"1711","STTD",2010-01-06,38.35338,-121.643,2.45,"yolo"
"1712","STTD",2010-01-13,38.35338,-121.643,1.77,"yolo"
"1713","STTD",2010-01-21,38.35338,-121.643,12.4,"yolo"
"1714","STTD",2010-01-26,38.35338,-121.643,2.09,"yolo"
"1715","STTD",2010-02-03,38.35338,-121.643,3.51,"yolo"
"1716","STTD",2010-02-10,38.35338,-121.643,4.49,"yolo"
"1717","STTD",2010-02-17,38.35338,-121.643,12.2,"yolo"
"1718","STTD",2010-02-24,38.35338,-121.643,8.12,"yolo"
"1719","STTD",2010-03-03,38.35338,-121.643,5.51,"yolo"
"1720","STTD",2010-03-17,38.35338,-121.643,10.15,"yolo"
"1721","STTD",2010-04-12,38.35338,-121.643,16.1,"yolo"
"1722","STTD",2010-04-28,38.35338,-121.643,3.61,"yolo"
"1723","STTD",2010-05-13,38.35338,-121.643,26.06,"yolo"
"1724","STTD",2010-05-27,38.35338,-121.643,9.08,"yolo"
"1725","STTD",2011-01-12,38.35338,-121.643,3.17,"yolo"
"1726","STTD",2011-01-26,38.35338,-121.643,4.29,"yolo"
"1727","STTD",2011-02-09,38.35338,-121.643,4.25,"yolo"
"1728","STTD",2011-02-23,38.35338,-121.643,3.93,"yolo"
"1729","STTD",2011-03-09,38.35338,-121.643,5.66,"yolo"
"1730","STTD",2011-03-29,38.35338,-121.643,6.17,"yolo"
"1731","STTD",2011-04-13,38.35338,-121.643,16.4,"yolo"
"1732","STTD",2011-04-22,38.35338,-121.643,10.15,"yolo"
"1733","STTD",2011-05-04,38.35338,-121.643,7.48,"yolo"
"1734","STTD",2011-05-19,38.35338,-121.643,23.7,"yolo"
"1735","STTD",2011-06-01,38.35338,-121.643,9.29,"yolo"
"1736","STTD",2011-06-15,38.35338,-121.643,12.6,"yolo"
"1737","STTD",2011-06-29,38.35338,-121.643,7.37,"yolo"
"1738","STTD",2011-07-13,38.35338,-121.643,7.16,"yolo"
"1739","STTD",2011-07-26,38.35338,-121.643,6.3,"yolo"
"1740","STTD",2011-08-10,38.35338,-121.643,6.84,"yolo"
"1741","STTD",2011-08-24,38.35338,-121.643,6.84,"yolo"
"1742","STTD",2011-09-07,38.35338,-121.643,23.71,"yolo"
"1743","STTD",2011-09-20,38.35338,-121.643,12.1,"yolo"
"1744","STTD",2011-10-06,38.35338,-121.643,18.2,"yolo"
"1745","STTD",2011-10-19,38.35338,-121.643,17.05,"yolo"
"1746","STTD",2011-11-02,38.35338,-121.643,27.66,"yolo"
"1747","STTD",2011-11-15,38.35338,-121.643,6.62,"yolo"
"1748","STTD",2011-11-30,38.35338,-121.643,3.84,"yolo"
"1749","STTD",2011-12-14,38.35338,-121.643,4.33,"yolo"
"1750","STTD",2011-12-29,38.35338,-121.643,8.53,"yolo"
"1751","STTD",2012-01-11,38.35338,-121.643,3.86,"yolo"
"1752","STTD",2012-01-24,38.35338,-121.643,5.98,"yolo"
"1753","STTD",2012-02-08,38.35338,-121.643,7.05,"yolo"
"1754","STTD",2012-03-07,38.35338,-121.643,15.38,"yolo"
"1755","STTD",2012-03-22,38.35338,-121.643,3.65,"yolo"
"1756","STTD",2012-04-04,38.35338,-121.643,4.59,"yolo"
"1757","STTD",2012-04-16,38.35338,-121.643,7.8,"yolo"
"1758","STTD",2012-05-02,38.35338,-121.643,10.79,"yolo"
"1759","STTD",2012-05-17,38.35338,-121.643,4.7,"yolo"
"1760","STTD",2012-05-31,38.35338,-121.643,3.9,"yolo"
"1761","STTD",2012-06-13,38.35338,-121.643,4.89,"yolo"
"1762","STTD",2012-06-25,38.35338,-121.643,6.73,"yolo"
"1763","STTD",2012-07-10,38.35338,-121.643,7.52,"yolo"
"1764","STTD",2012-07-25,38.35338,-121.643,9.29,"yolo"
"1765","STTD",2012-08-07,38.35338,-121.643,8.22,"yolo"
"1766","STTD",2012-08-21,38.35338,-121.643,7.05,"yolo"
"1767","STTD",2012-08-31,38.35338,-121.643,39.3,"yolo"
"1768","STTD",2012-09-04,38.35338,-121.643,11.2,"yolo"
"1769","STTD",2012-09-05,38.35338,-121.643,10.2,"yolo"
"1770","STTD",2012-09-07,38.35338,-121.643,6.51,"yolo"
"1771","STTD",2012-09-11,38.35338,-121.643,6.51,"yolo"
"1772","STTD",2012-09-14,38.35338,-121.643,9.72,"yolo"
"1773","STTD",2012-09-17,38.35338,-121.643,12.3,"yolo"
"1774","STTD",2012-09-21,38.35338,-121.643,11.9,"yolo"
"1775","STTD",2012-09-25,38.35338,-121.643,15,"yolo"
"1776","STTD",2012-10-19,38.35338,-121.643,20.3,"yolo"
"1777","STTD",2012-10-30,38.35338,-121.643,8.86,"yolo"
"1778","STTD",2012-11-13,38.35338,-121.643,7.26,"yolo"
"1779","STTD",2012-11-29,38.35338,-121.643,8.01,"yolo"
"1780","STTD",2012-12-12,38.35338,-121.643,4.04,"yolo"
"1781","STTD",2012-12-27,38.35338,-121.643,2.95,"yolo"
"1782","STTD",2013-01-03,38.35338,-121.643,1.72,"yolo"
"1783","STTD",2013-01-08,38.35338,-121.643,4.71,"yolo"
"1784","STTD",2013-01-18,38.35338,-121.643,4.84,"yolo"
"1785","STTD",2013-01-24,38.35338,-121.643,6.62,"yolo"
"1786","STTD",2013-01-30,38.35338,-121.643,7.37,"yolo"
"1787","STTD",2013-02-08,38.35338,-121.643,5.98,"yolo"
"1788","STTD",2013-02-13,38.35338,-121.643,5.55,"yolo"
"1789","STTD",2013-02-22,38.35338,-121.643,5.98,"yolo"
"1790","STTD",2013-02-27,38.35338,-121.643,13.03,"yolo"
"1791","STTD",2013-03-06,38.35338,-121.643,13.56,"yolo"
"1792","STTD",2013-03-13,38.35338,-121.643,21.47,"yolo"
"1793","STTD",2013-03-20,38.35338,-121.643,19.86,"yolo"
"1794","STTD",2013-04-03,38.35338,-121.643,8.67,"yolo"
"1795","STTD",2013-04-15,38.35338,-121.643,8.58,"yolo"
"1796","STTD",2013-04-29,38.35338,-121.643,19.5,"yolo"
"1797","STTD",2013-05-14,38.35338,-121.643,5.98,"yolo"
"1798","STTD",2013-05-31,38.35338,-121.643,5.45,"yolo"
"1799","STTD",2013-06-11,38.35338,-121.643,5.45,"yolo"
"1800","STTD",2013-06-25,38.35338,-121.643,6.51,"yolo"
"1801","STTD",2013-07-11,38.35338,-121.643,10.22,"yolo"
"1802","STTD",2013-07-25,38.35338,-121.643,7.05,"yolo"
"1803","STTD",2013-07-31,38.35338,-121.643,10.89,"yolo"
"1804","STTD",2013-08-06,38.35338,-121.643,6.51,"yolo"
"1805","STTD",2013-08-15,38.35338,-121.643,6.24,"yolo"
"1806","STTD",2013-08-23,38.35338,-121.643,6.24,"yolo"
"1807","STTD",2013-08-26,38.35338,-121.643,10.1,"yolo"
"1808","STTD",2013-09-05,38.35338,-121.643,23.5,"yolo"
"1809","STTD",2013-09-12,38.35338,-121.643,25.42,"yolo"
"1810","STTD",2013-09-17,38.35338,-121.643,31.4,"yolo"
"1811","STTD",2013-09-23,38.35338,-121.643,20.08,"yolo"
"1812","STTD",2013-09-26,38.35338,-121.643,27.13,"yolo"
"1813","STTD",2013-10-01,38.35338,-121.643,14.95,"yolo"
"1814","STTD",2013-10-03,38.35338,-121.643,13.03,"yolo"
"1815","STTD",2013-10-08,38.35338,-121.643,5.66,"yolo"
"1816","STTD",2013-10-15,38.35338,-121.643,5.83,"yolo"
"1817","STTD",2013-10-22,38.35338,-121.643,4.7,"yolo"
"1818","STTD",2013-10-30,38.35338,-121.643,3.97,"yolo"
"1819","STTD",2013-11-12,38.35338,-121.643,2.56,"yolo"
"1820","STTD",2013-12-04,38.35338,-121.643,2.65,"yolo"
"1821","STTD",2013-12-18,38.35338,-121.643,2.99,"yolo"
"1822","STTD",2014-01-02,38.35338,-121.643,13.24,"yolo"
"1823","STTD",2014-01-15,38.35338,-121.643,7.2,"yolo"
"1824","STTD",2014-01-29,38.35338,-121.643,10.83,"yolo"
"1825","STTD",2014-02-12,38.35338,-121.643,8.19,"yolo"
"1826","STTD",2014-02-24,38.35338,-121.643,8.52,"yolo"
"1827","STTD",2014-03-12,38.35338,-121.643,6.56,"yolo"
"1828","STTD",2014-03-25,38.35338,-121.643,10.51,"yolo"
"1829","STTD",2014-04-07,38.35338,-121.643,6.77,"yolo"
"1830","STTD",2014-04-25,38.35338,-121.643,3.46,"yolo"
"1831","STTD",2014-05-09,38.35338,-121.643,3.46,"yolo"
"1832","STTD",2014-05-22,38.35338,-121.643,3.72,"yolo"
"1833","STTD",2014-06-09,38.35338,-121.643,5.85,"yolo"
"1834","STTD",2014-06-23,38.35338,-121.643,6.77,"yolo"
"1835","STTD",2014-07-23,38.35338,-121.643,7.41,"yolo"
"1836","STTD",2014-08-05,38.35338,-121.643,5.99,"yolo"
"1837","STTD",2014-08-14,38.35338,-121.643,6.3,"yolo"
"1838","STTD",2014-08-21,38.35338,-121.643,7.54,"yolo"
"1839","STTD",2014-08-27,38.35338,-121.643,5.23,"yolo"
"1840","STTD",2014-09-04,38.35338,-121.643,7.52,"yolo"
"1841","STTD",2014-09-10,38.35338,-121.643,7.05,"yolo"
"1842","STTD",2014-09-18,38.35338,-121.643,14.31,"yolo"
"1843","STTD",2014-09-24,38.35338,-121.643,9.72,"yolo"
"1844","STTD",2014-10-02,38.35338,-121.643,7.13,"yolo"
"1845","STTD",2014-10-07,38.35338,-121.643,6.54,"yolo"
"1846","STTD",2014-10-13,38.35338,-121.643,3.74,"yolo"
"1847","STTD",2014-10-23,38.35338,-121.643,13.03,"yolo"
"1848","STTD",2014-10-27,38.35338,-121.643,13.46,"yolo"
"1849","STTD",2014-11-05,38.35338,-121.643,6.88,"yolo"
"1850","STTD",2014-11-19,38.35338,-121.643,3.42,"yolo"
"1851","STTD",2014-12-04,38.35338,-121.643,0.94,"yolo"
"1852","STTD",2014-12-18,38.35338,-121.643,1.82,"yolo"
"1853","STTD",2014-12-30,38.35338,-121.643,2.82,"yolo"
"1854","STTD",2015-01-16,38.35338,-121.643,9.76,"yolo"
"1855","STTD",2015-01-20,38.35338,-121.643,13.67,"yolo"
"1856","STTD",2015-02-04,38.35338,-121.643,8.79,"yolo"
"1857","STTD",2015-02-17,38.35338,-121.643,8.93,"yolo"
"1858","STTD",2015-03-04,38.35338,-121.643,17.73,"yolo"
"1859","STTD",2015-03-16,38.35338,-121.643,14.82,"yolo"
"1860","STTD",2015-03-24,38.35338,-121.643,14.16,"yolo"
"1861","STTD",2015-04-02,38.35338,-121.643,16.47,"yolo"
"1862","STTD",2015-04-16,38.35338,-121.643,32.21,"yolo"
"1863","STTD",2015-04-30,38.35338,-121.643,5.45,"yolo"
"1864","STTD",2015-05-18,38.35338,-121.643,2.63,"yolo"
"1865","STTD",2015-06-03,38.35338,-121.643,4.02,"yolo"
"1866","STTD",2015-06-17,38.35338,-121.643,3.89,"yolo"
"1867","STTD",2015-06-30,38.35338,-121.643,3.16,"yolo"
"1868","STTD",2015-07-15,38.35338,-121.643,8.48,"yolo"
"1869","STTD",2015-07-28,38.35338,-121.643,8.83,"yolo"
"1870","STTD",2015-08-03,38.35338,-121.643,5.72,"yolo"
"1871","STTD",2015-08-13,38.35338,-121.643,5.66,"yolo"
"1872","STTD",2015-08-18,38.35338,-121.643,8.37,"yolo"
"1873","STTD",2015-08-27,38.35338,-121.643,15.17,"yolo"
"1874","STTD",2015-09-01,38.35338,-121.643,9.29,"yolo"
"1875","STTD",2015-09-10,38.35338,-121.643,11.64,"yolo"
"1876","STTD",2015-09-15,38.35338,-121.643,7.97,"yolo"
"1877","STTD",2015-09-21,38.35338,-121.643,7.65,"yolo"
"1878","STTD",2015-10-01,38.35338,-121.643,4.69,"yolo"
"1879","STTD",2015-10-08,38.35338,-121.643,3.59,"yolo"
"1880","STTD",2015-10-13,38.35338,-121.643,2.92,"yolo"
"1881","STTD",2015-10-19,38.35338,-121.643,3.05,"yolo"
"1882","STTD",2015-10-27,38.35338,-121.643,2.54,"yolo"
"1883","STTD",2015-11-12,38.35338,-121.643,1.69,"yolo"
"1884","STTD",2015-11-24,38.35338,-121.643,2.61,"yolo"
"1885","STTD",2015-12-09,38.35338,-121.643,2.73,"yolo"
"1886","STTD",2015-12-23,38.35338,-121.643,3.95,"yolo"
"1887","STTD",2016-01-12,38.35338,-121.643,10.07,"yolo"
"1888","STTD",2016-01-27,38.35338,-121.643,4.29,"yolo"
"1889","STTD",2016-02-09,38.35338,-121.643,7.75,"yolo"
"1890","STTD",2016-02-22,38.35338,-121.643,8.8,"yolo"
"1891","STTD",2016-03-07,38.35338,-121.643,12.7,"yolo"
"1892","STTD",2016-03-18,38.35338,-121.643,1.75,"yolo"
"1893","STTD",2016-03-24,38.35338,-121.643,67.08,"yolo"
"1894","STTD",2016-03-30,38.35338,-121.643,37.13,"yolo"
"1895","STTD",2016-04-08,38.35338,-121.643,26.3,"yolo"
"1896","STTD",2016-04-19,38.35338,-121.643,18.92,"yolo"
"1897","STTD",2016-05-04,38.35338,-121.643,7.04,"yolo"
"1898","STTD",2016-05-19,38.35338,-121.643,4.59,"yolo"
"1899","STTD",2016-06-01,38.35338,-121.643,5.93,"yolo"
"1900","STTD",2016-06-14,38.35338,-121.643,22.75,"yolo"
"1901","STTD",2016-06-23,38.35338,-121.643,28.16,"yolo"
"1902","STTD",2016-06-30,38.35338,-121.643,5.63,"yolo"
"1903","STTD",2016-07-07,38.35338,-121.643,18.35,"yolo"
"1904","STTD",2016-07-14,38.35338,-121.643,10.48,"yolo"
"1905","STTD",2016-07-19,38.35338,-121.643,22.64,"yolo"
"1906","STTD",2016-07-28,38.35338,-121.643,16.44,"yolo"
"1907","STTD",2016-08-02,38.35338,-121.643,11.93,"yolo"
"1908","STTD",2016-08-09,38.35338,-121.643,9.09,"yolo"
"1909","STTD",2016-08-16,38.35338,-121.643,12.55,"yolo"
