source,station,latitude,longitude,date,datetime,chlorophyll,diss_ammonia,diss_nitrate_nitrite,diss_orthophos
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-05-17,2018-05-17 12:27:00,NA,NA,NA,0.07
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-09-05,2018-09-05 08:00:00,1.7,0.08,0.166,0.08
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-07-21,2015-07-21 14:30:00,NA,0.02,0.056,0.129
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-10-11,2017-10-11 10:15:00,NA,0.2,0.169,0.054
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-08-10,2017-08-10 10:45:00,11.1,0.06,0.099,0.072
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-01-13,2015-01-13 10:15:00,NA,0.29,0.595,0.107
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-06-27,2017-06-27 14:00:00,2.3,0.06,0.112,0.075
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-08-22,2017-08-22 13:15:00,3.3,0.14,0.178,0.058
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-12-07,2017-12-07 10:30:00,1.5,0.05,0.26,0.06
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-04-18,2018-04-18 13:45:00,5.9,0.03,0.166,0.159
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-02-25,2020-02-25 09:00:00,NA,0.02,0.097,0.026
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-07,2018-08-07 04:55:00,NA,NA,NA,0.175
USGS CAWSC,USGS-11455166,38.29041667,-121.6659722,2016-05-24,2016-05-24 08:15:00,13,NA,0.119,0.099
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-07-10,2018-07-10 11:15:00,2.8,NA,NA,0.186
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-03-09,2017-03-09 11:00:00,NA,0.01,0.19,0.027
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-08-24,2017-08-24 12:45:00,3.3,NA,0.043,0.027
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-08-17,2020-08-17 04:30:00,0.8,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 12:31:00,4.2,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 08:03:00,3.3,NA,NA,NA
USGS CAWSC,USGS-11455485,38.0778083,-121.767286,2021-08-04,2021-08-04 10:00:00,4,NA,0.09,0.068
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 12:32:00,1.5,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2020-10-05,2020-10-05 12:45:00,1.8,0.07,0.231,0.083
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-07-26,2018-07-26 09:05:00,2.1,0.08,0.127,0.078
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2017-06-07,2017-06-07 12:40:00,75.8,0.02,0.266,0.184
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08 04:40:00,NA,0.01,NA,0.162
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-09-14,2017-09-14 07:45:00,1.9,0.13,0.147,0.058
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2020-02-18,2020-02-18 08:45:00,0.9,0.24,0.42,0.06
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-12-14,2017-12-14 11:15:00,1.3,0.28,0.26,0.06
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-01-07,2020-01-07 11:50:00,NA,NA,0.193,0.03
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-07-26,2018-07-26 07:54:00,NA,NA,NA,0.075
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-02-14,2018-02-14 11:30:00,NA,0.01,0.093,0.03
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2020-06-09,2020-06-09 15:18:00,0.9,NA,NA,0.213
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-08-22,2017-08-22 10:45:00,2.2,0.11,0.133,0.068
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-05-30,2018-05-30 09:50:00,1.4,0.22,0.231,0.073
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-02-10,2017-02-10 11:00:00,NA,0.02,0.14,0.02
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2017-06-07,2017-06-07 09:00:00,41.9,0.05,0.248,0.178
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-30,2018-05-30 16:20:00,NA,0.02,0.141,0.149
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-11-15,2017-11-15 13:48:00,2.3,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 11:12:00,NA,NA,NA,0.143
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 07:00:00,NA,NA,NA,0.158
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-05-17,2018-05-17 15:05:00,1.5,0.17,0.183,0.095
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-03-15,2018-03-15 08:00:00,1.4,0.29,0.34,0.07
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-06-15,2017-06-15 08:45:00,2.7,0.04,0.155,0.043
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-02-13,2018-02-13 11:45:00,2.6,0.18,0.28,0.07
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08 06:32:00,NA,NA,NA,0.162
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-12-03,2020-12-03 13:30:00,0.8,0.11,0.29,0.07
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-03-15,2017-03-15 13:15:00,22.5,0.01,NA,0.038
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 08:00:00,NA,NA,NA,0.158
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2020-06-09,2020-06-09 13:03:00,1.2,0.13,0.295,0.084
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-11-10,2020-11-10 14:00:00,0.3,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-11-16,2017-11-16 11:00:00,0.7,0.17,0.32,0.07
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-06-24,2020-06-24 15:00:00,1.5,0.06,0.156,0.083
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-10-17,2018-10-17 09:26:00,NA,NA,NA,0.081
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2016-08-03,2016-08-03 16:10:00,7.6,0.01,NA,0.162
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-06-27,2017-06-27 11:00:00,2.8,0.03,NA,0.151
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-03-01,2017-03-01 12:45:00,0.7,0.01,0.12,0.03
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-09-26,2018-09-26 09:30:00,1.5,NA,NA,0.178
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-03-01,2017-03-01 15:00:00,4.1,0.01,0.16,0.06
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-05-10,2018-05-10 08:00:00,4,0.03,0.246,0.298
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-01-09,2018-01-09 11:45:00,12.7,0.03,0.12,0.14
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2020-10-20,2020-10-20 11:40:00,1,NA,NA,0.146
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 09:02:00,3.2,NA,NA,NA
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-10-16,2018-10-16 11:25:00,0.8,0.21,0.276,0.106
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-07-13,2017-07-13 10:45:00,2,0.02,NA,0.13
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-12-05,2017-12-05 17:00:00,2.1,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-07-17,2017-07-17 09:00:00,17,0.01,NA,0.041
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-07-14,2017-07-14 09:45:00,4,0.01,0.064,0.023
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-09-19,2017-09-19 16:42:00,1.4,0.16,0.108,0.059
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-10-16,2018-10-16 14:00:00,2.6,0.02,NA,0.117
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 14:30:00,NA,0.01,NA,0.157
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 12:30:00,4.4,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-03-20,2018-03-20 09:30:00,3.9,0.18,0.432,0.067
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-10-12,2017-10-12 10:45:00,1.1,0.21,0.167,0.055
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-01-11,2018-01-11 09:15:00,2.1,0.22,0.48,0.09
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 13:03:00,5.2,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 10:02:00,4.5,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-06-16,2020-06-16 12:00:00,1.2,0.09,0.176,0.104
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 12:31:00,1.5,NA,NA,NA
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2020-01-07,2020-01-07 10:45:00,6.4,0.03,0.58,0.13
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08 10:38:00,NA,NA,NA,0.154
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-06-06,2017-06-06 08:00:00,1.8,0.07,0.124,0.05
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-09-20,2016-09-20 10:30:00,5.1,0.01,NA,0.107
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2017-03-15,2017-03-15 09:30:00,33,NA,NA,0.032
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-04-18,2018-04-18 13:00:00,1.6,0.03,0.152,0.156
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-03-13,2018-03-13 10:45:00,5.9,0.01,0.094,0.028
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-01-07,2020-01-07 09:45:00,1.2,0.16,0.43,0.06
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-05-02,2017-05-02 12:30:00,7.4,NA,NA,0.036
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-03-31,2016-03-31 11:30:00,43.6,NA,NA,0.197
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-06-28,2016-06-28 11:25:00,27.6,0.01,0.135,0.031
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-10-30,2018-10-30 10:30:00,0.7,0.01,NA,0.029
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-05-30,2018-05-30 11:00:00,1.3,0.01,NA,0.194
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-14,2018-08-14 11:00:00,2,NA,NA,0.196
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-01-24,2020-01-24 09:30:00,NA,NA,0.222,0.025
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-04-19,2017-04-19 08:00:00,2.5,NA,0.074,0.016
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-09-19,2017-09-19 14:13:00,2.7,0.04,0.238,0.072
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-06-06,2017-06-06 11:00:00,12.1,0.08,0.275,0.194
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-09-19,2017-09-19 16:06:00,3.4,NA,NA,0.117
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-01-07,2020-01-07 13:45:00,1.1,0.22,0.36,0.06
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-10-17,2018-10-17 16:36:00,1.6,0.01,NA,0.221
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-11-09,2017-11-09 11:00:00,1.1,0.01,NA,0.06
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-08-15,2017-08-15 11:00:00,2.3,0.01,0.045,0.146
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-04-24,2018-04-24 13:30:00,4.3,0.02,0.069,0.154
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-07-18,2017-07-18 08:00:00,20.7,0.02,0.04,0.036
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-07-26,2018-07-26 09:40:00,20.4,0.12,0.156,0.061
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-06-27,2017-06-27 15:00:00,3,0.13,0.18,0.049
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-06-07,2017-06-07 12:00:00,33.2,0.02,0.221,0.176
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-01-07,2016-01-07 09:00:00,7.8,0.02,0.66,0.25
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 09:00:00,NA,NA,NA,0.147
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2017-06-27,2017-06-27 11:30:00,3,0.02,0.071,0.197
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-10-27,2016-10-27 10:30:00,4.2,0.02,0.048,0.099
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-04-05,2016-04-05 08:15:00,5,0.13,0.211,0.068
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-01,2017-08-01 08:21:00,NA,0.01,NA,0.154
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-11-29,2017-11-29 11:45:00,2.4,0.02,0.186,0.046
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2017-06-07,2017-06-07 11:15:00,4.6,0.02,0.196,0.17
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2016-11-16,2016-11-16 09:30:00,1.5,0.2,0.46,0.08
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-07-20,2017-07-20 08:15:00,2.2,0.13,0.148,0.069
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-08-15,2017-08-15 08:45:00,6.1,0.02,0.057,0.143
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-08-06,2019-08-06 07:45:00,6,0.09,0.206,0.064
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-12-18,2019-12-18 12:45:00,1,0.19,0.52,0.07
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-03-15,2017-03-15 11:00:00,17.3,NA,NA,0.032
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-02-10,2016-02-10 12:00:00,NA,NA,0.32,0.04
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-10-27,2016-10-27 08:00:00,2,0.15,0.346,0.099
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-08-17,2017-08-17 08:15:00,2.7,0.04,0.239,0.058
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-12-07,2017-12-07 12:30:00,1.4,NA,NA,0.06
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-07-24,2017-07-24 15:15:00,NA,0.02,NA,0.15
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-01,2017-08-01 08:00:00,NA,NA,NA,0.157
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-08-23,2018-08-23 08:20:00,3.3,0.11,0.163,0.064
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-03-27,2018-03-27 13:10:00,2.4,0.07,0.324,0.043
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08 12:21:00,NA,NA,NA,0.152
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-03-15,2018-03-15 10:00:00,1.4,0.25,0.309,0.077
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-05-17,2018-05-17 13:35:00,1.7,0.26,0.294,0.084
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-10-20,2016-10-20 11:30:00,0.6,0.01,0.163,0.038
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-11-21,2017-11-21 08:30:00,1,0.28,0.4,0.08
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08 07:40:00,NA,NA,NA,0.155
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-10-11,2017-10-11 11:30:00,1.3,0.03,0.05,0.06
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2017-08-08,2017-08-08 12:30:00,NA,NA,NA,0.146
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-12-07,2017-12-07 09:00:00,NA,NA,0.125,0.031
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-04-25,2019-04-25 11:15:00,5.3,NA,0.1,0.016
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-11-09,2017-11-09 08:45:00,1.1,0.01,NA,0.05
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-10-24,2017-10-24 11:00:00,4.1,0.18,0.265,0.058
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-12-05,2017-12-05 19:00:00,2,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 05:50:00,NA,0.01,NA,0.163
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-08-08,2017-08-08 12:00:00,NA,0.03,0.082,0.075
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-04-10,2019-04-10 12:05:00,5.6,0.02,0.075,0.059
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2019-12-10,2019-12-10 09:45:00,0.6,0.2,0.39,0.06
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 04:10:00,NA,0.01,NA,0.168
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-06-09,2016-06-09 10:00:00,10.8,0.02,0.286,0.122
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-07-24,2017-07-24 13:45:00,NA,0.04,0.073,0.089
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-07-26,2018-07-26 09:01:00,NA,NA,NA,0.098
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-01-09,2018-01-09 09:15:00,3.8,0.02,0.04,0.07
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-04-18,2018-04-18 11:30:00,3.1,0.05,0.237,0.167
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-01-05,2016-01-05 10:15:00,1.3,0.38,0.6,0.08
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-11-01,2018-11-01 09:15:00,1.6,0.28,0.335,0.081
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-08-23,2018-08-23 09:42:00,1.8,NA,NA,0.126
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-10-16,2018-10-16 13:35:00,1.7,NA,NA,0.089
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 17:33:00,2.5,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 17:32:00,2.5,NA,NA,NA
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-05-17,2018-05-17 15:36:00,NA,NA,NA,0.192
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-05-17,2018-05-17 13:45:00,NA,NA,NA,0.087
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2019-09-05,2019-09-05 11:15:00,1,0.09,0.139,0.065
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-03-26,2018-03-26 10:30:00,1.7,0.08,0.243,0.04
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2021-04-27,2021-04-27 10:45:00,7.4,0.03,0.18,0.08
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2021-05-25,2021-05-25 11:45:00,2.8,NA,0.09,0.083
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2021-05-11,2021-05-11 16:35:00,3.1,0.03,0.06,0.181
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-09-17,2019-09-17 09:15:00,2.3,0.14,0.138,0.064
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-07-26,2018-07-26 08:20:00,1.7,0.01,NA,0.233
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-04-24,2018-04-24 17:15:00,2.6,0.03,0.054,0.152
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 15:32:00,2.8,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2021-05-14,2021-05-14 10:00:00,2.5,0.13,0.4,0.088
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 13:30:00,2.5,NA,NA,NA
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2021-05-11,2021-05-11 17:10:00,2.6,0.03,0.22,0.085
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-07-26,2018-07-26 08:50:00,NA,NA,NA,0.193
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-10-17,2018-10-17 09:07:00,2.1,0.11,0.351,0.078
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-10-22,2019-10-22 08:30:00,1.9,NA,0.091,0.027
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-09-13,2018-09-13 13:05:00,1.8,0.1,0.134,0.084
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 09:03:00,3.3,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 15:33:00,2.7,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 10:01:00,3.6,NA,NA,NA
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-06-13,2019-06-13 12:00:00,1.8,0.11,0.108,0.043
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2018-10-17,2018-10-17 14:10:00,NA,NA,NA,0.078
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2019-04-10,2019-04-10 11:55:00,17.2,NA,NA,0.063
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 14:32:00,2.4,NA,NA,NA
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2021-05-25,2021-05-25 14:30:00,1.8,0.03,0.03,0.124
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-11-06,2018-11-06 13:00:00,NA,NA,NA,0.14
USGS CAWSC,USGS-11455485,38.0778083,-121.767286,2021-07-27,2021-07-27 11:35:00,0.7,0.02,0.1,0.08
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-09-05,2018-09-05 10:10:00,1.8,0.07,0.11,0.092
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 17:31:00,2.5,NA,NA,NA
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2019-12-18,2019-12-18 10:30:00,1.8,0.04,0.43,0.15
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-07,2018-08-07 05:30:00,NA,NA,NA,0.179
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2019-10-17,2019-10-17 11:45:00,1.2,0.16,0.198,0.093
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-09-19,2019-09-19 09:00:00,1.9,NA,NA,0.024
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 10:01:00,4.1,NA,NA,NA
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-11-06,2018-11-06 09:30:00,NA,NA,NA,0.1
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-04-16,2019-04-16 10:15:00,3,0.04,0.102,0.054
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2021-08-17,2021-08-17 09:45:00,1.8,NA,0.07,0.059
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 09:03:00,4.4,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-12-06,2018-12-06 08:30:00,2.6,0.02,0.426,0.056
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-07-26,2018-07-26 10:26:00,NA,NA,NA,0.075
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2021-09-02,2021-09-02 13:12:00,NA,NA,NA,0.103
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-02-05,2019-02-05 11:45:00,1.4,0.14,0.43,0.11
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2021-09-23,2021-09-23 12:45:00,1.4,NA,0.01,0.087
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-08-06,2019-08-06 09:45:00,1.6,0.13,0.171,0.074
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-10-16,2018-10-16 15:40:00,0.8,0.15,0.245,0.085
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-01,2017-08-01 02:44:00,NA,0.01,NA,0.155
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 11:02:00,4.4,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-10-17,2018-10-17 09:42:00,NA,NA,NA,0.081
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-01-30,2018-01-30 09:30:00,2.5,NA,0.201,0.035
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-07-26,2018-07-26 13:25:00,3.9,0.02,0.269,0.075
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-02-05,2019-02-05 09:30:00,2,0.12,0.44,0.11
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2019-03-27,2019-03-27 08:15:00,3.5,0.05,0.288,0.053
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-04-11,2017-04-11 12:15:00,19,NA,0.061,0.047
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-03-01,2019-03-01 09:30:00,NA,NA,0.224,0.028
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2021-09-28,2021-09-28 14:04:00,1.6,0.12,0.01,0.096
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2020-06-09,2020-06-09 12:28:00,1.3,0.05,0.38,0.089
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-09-13,2018-09-13 13:55:00,5.1,0.02,0.04,0.113
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 16:33:00,2.7,NA,NA,NA
