organization_identifier,organization_formal_name,activity_identifier,activity_type_code,activity_media_name,activity_media_subdivision_name,activity_start_date,activity_start_time_time,activity_start_time_time_zone_code,activity_end_date,activity_end_time_time,activity_end_time_time_zone_code,activity_depth_height_measure_measure_value,activity_depth_height_measure_measure_unit_code,activity_depth_altitude_reference_point_text,activity_top_depth_height_measure_measure_value,activity_top_depth_height_measure_measure_unit_code,activity_bottom_depth_height_measure_measure_value,activity_bottom_depth_height_measure_measure_unit_code,project_identifier,activity_conducting_organization_text,monitoring_location_identifier,activity_comment_text,sample_aquifer,hydrologic_condition,hydrologic_event,sample_collection_method_method_identifier,sample_collection_method_method_identifier_context,sample_collection_method_method_name,sample_collection_equipment_name,result_detection_condition_text,characteristic_name,result_sample_fraction_text,result_measure_value,result_measure_measure_unit_code,measure_qualifier_code,result_status_identifier,statistical_base_code,result_value_type_name,result_weight_basis_text,result_time_basis_text,result_temperature_basis_text,result_particle_size_basis_text,precision_value,result_comment_text,usgsp_code,result_depth_height_measure_measure_value,result_depth_height_measure_measure_unit_code,result_depth_altitude_reference_point_text,subject_taxonomic_name,sample_tissue_anatomy_name,result_analytical_method_method_identifier,result_analytical_method_method_identifier_context,result_analytical_method_method_name,method_description_text,laboratory_name,analysis_start_date,result_laboratory_comment_text,detection_quantitation_limit_type_name,detection_quantitation_limit_measure_measure_value,detection_quantitation_limit_measure_measure_unit_code,preparation_start_date,provider_name,activity_start_date_time,activity_end_date_time
USGS-CA,USGS California Water Science Center,nwisca.01.01305108,Sample-Routine,Water,Surface Water,2013-06-06,13:45:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455350,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.68,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL062,USGS,"Nutrients, wf, FCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2013-06-25,NA,Long Term Method Detection Level,0.05,mg/l,NA,NWIS,2013-06-06T20:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00601034,Sample-Routine,Water,Surface Water,2006-05-11,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,Sample arrived to Lab Sept. 2006,NA,"Stable, high stage",Routine sample,20.00,USGS parameter code 82398,Equal discharge increment (edi),US D-96-A1 Bag Sampler,NA,Orthophosphate,Dissolved,0.01,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,CL057,USGS,"Nutrients, LL, wf, phosphomolybd","USGS OF 93-125, p 191",NA,2006-05-16,NA,Laboratory Reporting Level,0.006,mg/l as P,NA,NWIS,2006-05-11T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99700801,Sample-Routine,Water,Surface Water,1997-07-14,12:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.02,mg/l as P,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,CL053,USGS,"Nutrients, wf, phosphomolybdate","USGS OF 93-125, p 197",NA,NA,NA,NA,NA,NA,NA,NWIS,1997-07-14T19:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00001796,Sample-Routine,Water,Surface Water,2000-09-22,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,A-2800001 sac nawqa mvjohnson,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Ammonia and ammonium,Dissolved,NA,NA,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,CL037,USGS,"Nutrients, wf, salicylate color","USGS OF 93-125, p 125",NA,NA,NA,Historical Lower Reporting Limit,0.02,mg/l as N,NA,NWIS,2000-09-22T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00601035,Sample-Routine,Water,Surface Water,2006-05-25,11:10:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,Sample arrived to Lab Sept. 2006,NA,"Stable, normal stage",Routine sample,20.00,USGS parameter code 82398,Equal discharge increment (edi),US D-96-A1 Bag Sampler,Not Detected,Nitrite,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,CL041,USGS,"Nutrients, wf, colorimetric","USGS OF 93-125, p 143",NA,2006-06-13,NA,Laboratory Reporting Level,0.008,mg/l as N,NA,NWIS,2006-05-25T18:10:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01102341,Sample-Routine,Water,Surface Water,2011-03-15,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.12,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157","USGS-National Water Quality Lab, Denver, CO",2011-03-22,NA,Long Term Method Detection Level,0.02,mg/l as N,NA,NWIS,2011-03-15T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01202048,Sample-Routine,Water,Surface Water,2012-03-15,12:35:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,arrived at lab 10-25-12,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Nitrite,Dissolved,0.005,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2012-03-28,NA,Long Term Method Detection Level,0.001,mg/l as N,NA,NWIS,2012-03-15T19:35:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98700717,Sample-Routine,Water,Surface Water,1987-05-04,10:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.03,mg/l as P,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,CL054,USGS,"Ortho-PO4, wf, ASF phosphomolybd","USGS OF 93-125, p 197",NA,NA,NA,NA,NA,NA,NA,NWIS,1987-05-04T17:15:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01403637,Sample-Routine,Water,Surface Water,2014-03-10,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,"""L-0860088 station id on samples 11455315 time not on sample field id 16393, ok to log per Katy, PG, 3/27/14. Updated SID from 381433121405701 per K. O'Donnell. JPC 5/12/20""",NA,"Stable, normal stage",Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,1.15,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL062,USGS,"Nutrients, wf, FCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2014-04-01,NA,Long Term Method Detection Level,0.05,mg/l,NA,NWIS,2014-03-10T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01400009,Sample-Routine,Water,Surface Water,2013-10-23,13:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS - California Water Science Center,USGS-11447650,A-2980112 TPCN 100 mL each for a total of 300 mL    Program/Project - SWMSA,NA,"Stable, low stage",Routine sample,70.00,USGS parameter code 82398,Grab sample  (dip),US D-96 bag sampler,NA,Ammonia and ammonium,Dissolved,0.01,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2013-10-28,NA,Long Term Method Detection Level,0.01,mg/l as N,NA,NWIS,2013-10-23T20:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00700903,Sample-Routine,Water,Surface Water,2007-04-24,12:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS - California Water Science Center,USGS-11447650,no sample for 5-8-07 bottle broken on arrival,NA,"Stable, normal stage",Routine sample,40.00,USGS parameter code 82398,Multiple verticals,US D-96 bag sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.12,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157","USGS-National Water Quality Lab, Denver, CO",2007-04-30,NA,Laboratory Reporting Level,0.06,mg/l as N,NA,NWIS,2007-04-24T19:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99700734,Sample-Routine,Water,Surface Water,1997-06-20,09:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.09,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157",NA,NA,NA,NA,NA,NA,NA,NWIS,1997-06-20T16:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98401038,Sample-Routine,Water,Surface Water,1984-06-13,11:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.03,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1984-06-13T18:15:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99101787,Sample-Routine,Water,Surface Water,1991-09-10,10:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.02,mg/l as P,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,CL054,USGS,"Ortho-PO4, wf, ASF phosphomolybd","USGS OF 93-125, p 197",NA,NA,NA,NA,NA,NA,NA,NWIS,1991-09-10T17:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98801020,Sample-Routine,Water,Surface Water,1988-05-10,11:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrite,Dissolved,NA,NA,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,CL040,USGS,"Nitrite, wf, ASF diazotization","USGS OF 93-125, p 143",NA,NA,NA,Historical Lower Reporting Limit,0.01,mg/l as N,NA,NWIS,1988-05-10T18:15:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99801024,Sample-Routine,Water,Surface Water,1998-08-13,12:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Orthophosphate,Dissolved,0.02,mg/l as P,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,CL053,USGS,"Nutrients, wf, phosphomolybdate","USGS OF 93-125, p 197",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-08-13T19:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99700801,Sample-Routine,Water,Surface Water,1997-07-14,12:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.07,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157",NA,NA,NA,NA,NA,NA,NA,NWIS,1997-07-14T19:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98600299,Sample-Routine,Water,Surface Water,1985-10-22,10:40:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Nitrite,Dissolved,0.01,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,CL040,USGS,"Nitrite, wf, ASF diazotization","USGS OF 93-125, p 143",NA,NA,NA,NA,NA,NA,NA,NWIS,1985-10-22T17:40:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98800001,Sample-Routine,Water,Surface Water,1987-10-01,10:45:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Inorganic nitrogen (nitrate and nitrite),Dissolved,NA,NA,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL045,USGS,"NO2+NO3, wf, Cd reduction ASF","USGS OF 93-125, p 157",NA,NA,NA,Historical Lower Reporting Limit,0.1,mg/l as N,NA,NWIS,1987-10-01T17:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98700717,Sample-Routine,Water,Surface Water,1987-05-04,10:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.11,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL045,USGS,"NO2+NO3, wf, Cd reduction ASF","USGS OF 93-125, p 157",NA,NA,NA,NA,NA,NA,NA,NWIS,1987-05-04T17:15:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01403637,Sample-Routine,Water,Surface Water,2014-03-10,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455315,"""L-0860088 station id on samples 11455315 time not on sample field id 16393, ok to log per Katy, PG, 3/27/14. Updated SID from 381433121405701 per K. O'Donnell. JPC 5/12/20""",NA,"Stable, normal stage",Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.08,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2014-03-31,NA,Long Term Method Detection Level,0.004,mg/l as P,NA,NWIS,2014-03-10T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00001796,Sample-Routine,Water,Surface Water,2000-09-22,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,A-2800001 sac nawqa mvjohnson,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Nitrite,Dissolved,NA,NA,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,CL041,USGS,"Nutrients, wf, colorimetric","USGS OF 93-125, p 143",NA,NA,NA,Historical Lower Reporting Limit,0.01,mg/l as N,NA,NWIS,2000-09-22T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01202048,Sample-Routine,Water,Surface Water,2012-03-15,12:35:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,arrived at lab 10-25-12,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Orthophosphate,Dissolved,0.03,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2012-03-28,NA,Long Term Method Detection Level,0.004,mg/l as P,NA,NWIS,2012-03-15T19:35:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800020,Sample-Routine,Water,Surface Water,1997-10-23,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.09,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157",NA,NA,NA,NA,NA,NA,NA,NWIS,1997-10-23T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98003535,Sample-Routine,Water,Surface Water,1980-08-20,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.04,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1980-08-20T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98700971,Sample-Routine,Water,Surface Water,1987-06-10,14:20:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.01,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,CL035,USGS,"Ammonia, wf, ASF salicylate","USGS OF 93-125, p 125",NA,NA,NA,NA,NA,NA,NA,NWIS,1987-06-10T21:20:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00601034,Sample-Routine,Water,Surface Water,2006-05-11,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,Sample arrived to Lab Sept. 2006,NA,"Stable, high stage",Routine sample,20.00,USGS parameter code 82398,Equal discharge increment (edi),US D-96-A1 Bag Sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.06,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157",NA,2006-06-01,NA,Laboratory Reporting Level,0.06,mg/l as N,NA,NWIS,2006-05-11T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99101787,Sample-Routine,Water,Surface Water,1991-09-10,10:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.074,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL045,USGS,"NO2+NO3, wf, Cd reduction ASF","USGS OF 93-125, p 157",NA,NA,NA,NA,NA,NA,NA,NWIS,1991-09-10T17:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98602056,Sample-Routine,Water,Surface Water,1986-09-03,10:45:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Inorganic nitrogen (nitrate and nitrite),Dissolved,NA,NA,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Historical Lower Reporting Limit,0.1,mg/l as N,NA,NWIS,1986-09-03T17:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01804425,Sample-Routine,Water,Surface Water,2018-06-14,09:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,MM-55186A,NA,"Stable, normal stage",Routine sample,10,USGS parameter code 82398,Equal width increment (ewi),US DH-95 Teflon bottle,NA,Orthophosphate,Dissolved,0.025,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2018-06-19,NA,NA,NA,NA,NA,NWIS,2018-06-14T16:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00601035,Sample-Routine,Water,Surface Water,2006-05-25,11:10:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,Sample arrived to Lab Sept. 2006,NA,"Stable, normal stage",Routine sample,20.00,USGS parameter code 82398,Equal discharge increment (edi),US D-96-A1 Bag Sampler,Not Detected,Ammonia and ammonium,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,CL037,USGS,"Nutrients, wf, salicylate color","USGS OF 93-125, p 125",NA,2006-06-13,NA,Laboratory Reporting Level,0.04,mg/l as N,NA,NWIS,2006-05-25T18:10:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99700596,Quality Control Sample-Field Replicate,Water,Surface Water,1997-05-08,10:10:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.1,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157",NA,NA,NA,NA,NA,NA,NA,NWIS,1997-05-08T17:10:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98003549,Sample-Routine,Water,Surface Water,1980-09-17,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.08,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1980-09-17T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.98003549,Sample-Routine,Water,Surface Water,1980-09-17,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.09,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,1980-09-17T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00901328,Sample-Routine,Water,Surface Water,2009-08-26,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS - California Water Science Center,USGS-11447650,"A-2390245 50mL passed through each TPCN filter, Total 150mL",NA,"Stable, normal stage",Routine sample,40.00,USGS parameter code 82398,Multiple verticals,US D-96 bag sampler,Not Detected,Nitrite,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2009-09-17,NA,Estimated Detection Level,0.002,mg/l as N,NA,NWIS,2009-08-26T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00901328,Sample-Routine,Water,Surface Water,2009-08-26,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS - California Water Science Center,USGS-11447650,"A-2390245 50mL passed through each TPCN filter, Total 150mL",NA,"Stable, normal stage",Routine sample,40.00,USGS parameter code 82398,Multiple verticals,US D-96 bag sampler,Not Detected,Inorganic nitrogen (nitrate and nitrite),Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL050,USGS,"Nutrients, LL, wf, Cd reduct","USGS OF 93-125, p 149","USGS-National Water Quality Lab, Denver, CO",2009-09-15,NA,Laboratory Reporting Level,0.016,mg/l as N,NA,NWIS,2009-08-26T18:30:00Z,NA
